Country Name,Country Code,Series Name,Series Code,2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Bangladesh,BGD,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,9.78955500937214,9.95375118914823,10.0322772654665,9.98768891302345,9.87273353508069,..
Barbados,BRB,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,6.71381630185656,6.85294498621417,6.99520527198446,7.07879316010826,7.09454842296171,..
Barbados,BRB,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,6.15929529983571,6.22358803646769,6.2909813031586,6.31762379472658,6.30700509962816,..
Belarus,BLR,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,5.5966698448683,5.40973681276352,5.3084785779909,5.28219491130776,5.27598671264013,..
Belarus,BLR,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,4.59918690898247,4.44790677195739,4.36185034874461,4.33487059025256,4.34095432663466,..
Belgium,BEL,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,6.0403262811865,6.03086597561219,6.00657415572822,5.942502520214,5.87460616813383,..
Belgium,BEL,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,5.64985757728816,5.63924600878142,5.63334140336759,5.57519784181191,5.48353800423499,..
Belize,BLZ,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,9.92261777708056,9.86615911995873,9.83748318899963,9.8943882353521,9.89724657448418,..
Belize,BLZ,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,9.83260537919793,9.78701146108179,9.75672456272526,9.75978380542488,9.71522725096197,..
Benin,BEN,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,9.16706899402155,9.12298370158463,9.10752200429853,9.09967841462966,9.101652381889,..
Benin,BEN,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,8.92992972727093,8.88760313830784,8.87584706506295,8.87483940249532,8.88459899190342,..
Bermuda,BMU,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,5.12751550436654,5.18928988664709,5.28488591957645,5.36673757189002,5.40728231190518,..
Bermuda,BMU,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,4.98877026735994,5.17104337990278,5.27251184834123,5.28531621032227,5.20465799476051,..
Bhutan,BTN,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,9.93823967872464,9.5876652920563,9.31204330175914,9.11881068556077,8.98977497334695,..
Bhutan,BTN,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,9.55089748461344,9.46712145247451,9.44562117446922,9.46766687619237,9.4980469043742,..
Bolivia,BOL,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,9.38334565612615,9.3555197329053,9.33746626011862,9.28842376308703,9.21296018249821,..
Bolivia,BOL,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,9.30223331944504,9.25299264801232,9.19885284624893,9.12793738623023,9.04569882791448,..
Bosnia and Herzegovina,BIH,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,6.1114928949435,6.16913075975451,6.15431317035653,6.04061609763715,5.89977863121069,..
Bosnia and Herzegovina,BIH,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,5.02206209979681,5.07950182936835,5.07434652574492,4.99316326992053,4.89737225560732,..
Botswana,BWA,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,10.3676615337269,10.3272141237804,10.2951030481848,10.1849392587569,9.97930830145771,..
Botswana,BWA,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,10.2276499556815,10.2082439403701,10.1867061681736,10.1018334605945,9.92612253926123,..
Brazil,BRA,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,8.2462046712767,8.1907007292458,8.10797812575237,7.98555102467037,7.81772322153035,..
Brazil,BRA,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,7.84991289851452,7.78507431215545,7.69081414610699,7.55667003379997,7.38287342031909,..
British Virgin Islands,VGB,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,6.28787878787879,6.32929518572615,6.29970108848909,6.22135814470213,6.27800255247508,..
British Virgin Islands,VGB,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,6.43895084353635,6.37578776174019,6.29529098289215,6.16247877341078,6.09824271443502,..
Brunei Darussalam,BRN,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,9.22246885520991,9.03684539884,8.71150434379296,8.32631335530173,7.97558715475956,..
Brunei Darussalam,BRN,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,8.56732798649219,8.45578486434576,8.29642248722317,8.13424732708422,7.99751697778067,..
Bulgaria,BGR,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,4.63837963139523,4.65352160805456,4.7166335459903,4.82109247248831,4.96212867494144,..
Bulgaria,BGR,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,4.11349511401558,4.13233696047523,4.18396835955776,4.27417404783403,4.40289656781124,..
Burkina Faso,BFA,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,9.07029421949822,9.13816358121746,9.21979739055586,9.29233467593001,9.36933175054137,..
Burkina Faso,BFA,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,8.8644954830023,8.92251276746024,8.99242705376006,9.05883371890661,9.13515495462171,..
Burundi,BDI,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,7.84695783548135,7.91908345296055,7.90796265397416,8.02015637971107,8.24702357339722,..
Burundi,BDI,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,7.74953545988216,7.82563999630043,7.81761056302216,7.93287823852357,8.16397475859917,..
Cabo Verde,CPV,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,9.29259440752198,8.82679878374869,8.53747603542193,8.42307699580766,8.38797094358086,..
Cabo Verde,CPV,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,8.7632860938884,8.17307026926567,7.7490236876431,7.56960096815696,7.54206760039822,..
Cambodia,KHM,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,8.3782026289052,8.16726130251226,8.0817054717097,8.03615308887486,8.03286777718785,..
Cambodia,KHM,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,8.24980580595529,8.03603439340238,7.91845139638546,7.83655635923104,7.78457241983753,..
Cameroon,CMR,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,9.00875628724486,8.97296073849369,8.96277143803714,8.9793890931254,9.01919192169207,..
Cameroon,CMR,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,8.95875388389181,8.92375893126881,8.91296993791381,8.92828283819401,8.96564330413034,..
Canada,CAN,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,6.91975399312494,6.85804546333103,6.73833322581561,6.60986931809239,6.47798984969723,..
Canada,CAN,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,6.25590040254595,6.20562741437849,6.13079564421955,6.08513932217332,6.04799325742136,..
Cayman Islands,CYM,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,6.22141979784825,5.84264128529416,5.50763293797174,5.28086295333546,5.12596793543462,..
Cayman Islands,CYM,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,6.03300487470372,5.61587310877645,5.29750039437266,5.12604570209421,5.06710301963588,..
Central African Republic,CAF,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,9.722809035398,9.90001147318802,10.0221021151142,9.9584816446773,9.99541057149023,..
Central African Republic,CAF,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,9.50139967993216,9.72395981405207,9.83780572025029,9.99567904400694,10.1720318847673,..
Chad,TCD,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,8.79381994456906,8.84553574977383,8.90068010676939,8.92101649927973,9.03893216817874,..
Chad,TCD,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,8.68452754430182,8.73737736528482,8.79827659472678,8.82337973972493,8.95984835698428,..
Channel Islands,CHI,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,5.85878818227341,5.83549372573362,5.77834410363763,5.69128816534027,5.60696886828332,..
Channel Islands,CHI,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,5.35737736231988,5.32503910222481,5.31489177540506,5.29087395166581,5.26477034383617,..
Chile,CHL,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,7.88975886092569,7.70188550818087,7.48361285298624,7.27629180244603,7.06269865667925,..
Chile,CHL,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,7.58643766110197,7.40928352893084,7.19772460393622,7.0001777822606,6.79427282595764,..
China,CHN,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,6.25711974621822,6.13339489734014,6.05227809907707,5.97946503953349,5.93604062123275,..
China,CHN,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,5.68221505250517,5.54170066313958,5.44280853659893,5.35413851481345,5.29337651670444,..
Colombia,COL,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,9.07033939770785,8.98393223982768,8.88622050094823,8.76923696014589,8.61797615637373,..
Colombia,COL,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,8.70393018269216,8.61410146591916,8.50515418666328,8.37872068925,8.22064736185377,..
Comoros,COM,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,8.38693290807494,8.67088121371025,8.94430343758391,9.13331307389333,9.20464721520142,..
Comoros,COM,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,8.74770080097826,8.89146988326575,9.02299274560433,9.08592107912949,9.06089569187821,..
"Congo, Dem. Rep.",COD,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,8.91248614566411,8.84981840943553,8.77596631095275,8.72896418327062,8.71216883857469,..
"Congo, Dem. Rep.",COD,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,8.8179519892324,8.76013685992856,8.69321767254445,8.65382917740879,8.64538813222343,..
"Congo, Rep.",COG,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,8.24984605108344,8.22977355616285,8.25249111697354,8.32493776230636,8.42601625016842,..
"Congo, Rep.",COG,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,8.18708525107462,8.16715320511294,8.18993827464305,8.26231757267269,8.36288195757904,..
Costa Rica,CRI,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,8.2552084964688,8.15742015053726,8.06671889758005,7.94645147896759,7.78113801746915,..
Costa Rica,CRI,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,7.79095576486335,7.68953744198957,7.59157472636863,7.46595452820827,7.30299660160038,..
Cote d'Ivoire,CIV,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,8.2992973241595,8.42242456378938,8.56675751733362,8.7286211316786,8.85345300675825,..
Cote d'Ivoire,CIV,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,8.37204411199912,8.2843769092864,8.24985268323158,8.28574134613697,8.36037685879223,..
Croatia,HRV,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,5.79607303741059,5.76414814768151,5.66372125980921,5.53772539415601,5.46296182939559,..
Croatia,HRV,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,5.08573502722323,5.04041187093676,4.95672549704209,4.86173218448622,4.80913724179006,..
Cuba,CUB,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,6.35844189278625,6.40732257170613,6.44864390216396,6.43992518692055,6.35884072621142,..
Cuba,CUB,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,5.92587799289591,5.95826485264538,5.99414952544235,5.99299755799592,5.92547094234698,..
Curacao,CUW,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,9.81294536817103,9.09602688548082,8.73389206334796,8.32482414340821,7.91004331163972,..
Curacao,CUW,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,7.40819617268551,6.91475391262701,6.66268853268586,6.424599684171,6.21110985405589,..
Cyprus,CYP,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,6.55732905823233,6.2680032437248,6.02416624933635,5.8207474533205,5.65324899664478,..
Cyprus,CYP,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,6.33004099479018,6.09035076170045,5.87251249682414,5.68280307715365,5.52074249221576,..
Czechia,CZE,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,4.85007560384546,4.74037305059863,4.72778366437114,4.95588011020352,5.15355654874275,..
Czechia,CZE,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,4.43788269928382,4.34086809510693,4.33024915404191,4.58020740767572,4.80261614466321,..
Denmark,DNK,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,6.80261938740044,6.66738599928228,6.57894940047151,6.51426294155766,6.40548017763293,..
Denmark,DNK,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,6.45648420824931,6.32882734561416,6.25108522245574,6.20652895238756,6.11256890148717,..
Djibouti,DJI,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,9.37991935610748,9.43003773364678,9.52871588362063,9.66245047511962,9.79169072186591,..
Djibouti,DJI,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,9.17934294557671,9.2275327431912,9.32078847179839,9.44659984160157,9.56675207257696,..
Dominica,DMA,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,7.58839422060378,7.3598820058997,7.19360436659201,7.00191056182459,6.8082167097123,..
Dominica,DMA,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,7.57792985204783,7.30555638048288,7.11673111087888,6.97901195673373,6.87542340986075,..
Dominican Republic,DOM,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,8.95344361904869,8.8699791258548,8.82657248688356,8.78081290834902,8.73636810152395,..
Dominican Republic,DOM,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,8.60441548365716,8.51078553456924,8.455693570425,8.40002412960041,8.3456869051086,..
Ecuador,ECU,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,9.18860489416879,9.14813822509838,9.07261560118249,8.96896996897621,8.85915097913814,..
Ecuador,ECU,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,8.90696619243993,8.85455699244605,8.76192290477499,8.64832937841299,8.53054017786206,..
"Egypt, Arab Rep.",EGY,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,8.40911363624499,8.41617045382094,8.43966621828963,8.46094072612931,8.46943857296,..
"Egypt, Arab Rep.",EGY,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,8.17048575337969,8.18247689246194,8.21201076724244,8.24178191942769,8.26630139730609,..
El Salvador,SLV,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,11.4200575518555,11.3738725245914,11.2560037010556,11.0211000871489,10.6733985389624,..
El Salvador,SLV,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,9.94943922712737,9.87271853692947,9.73921906874242,9.51198679737051,9.19553537438727,..
Equatorial Guinea,GNQ,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,7.92063766523931,7.76988511312616,7.63439923606003,7.56610143872545,7.55982549593436,..
Equatorial Guinea,GNQ,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,7.97237827953813,7.82174154455254,7.69824719301749,7.64319457397003,7.66668347328664,..
Eritrea,ERI,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,10.0210592901219,10.1604889530356,10.191713221066,10.1600363894744,10.2179268092223,..
Eritrea,ERI,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,9.59765112687073,9.73835598134632,9.7808495447553,9.76484132708049,9.83519781098093,..
Estonia,EST,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,5.2117497442174,5.1370553380074,5.12573667026623,5.10831794072225,5.11315338844197,..
Estonia,EST,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,4.45687370368014,4.37985989079114,4.37530304209634,4.38873241025034,4.42622859467381,..
Eswatini,SWZ,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,10.0980725344153,10.1652446194656,10.2031597372036,10.1607129128547,10.0606606447511,..
Eswatini,SWZ,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,9.52965823166653,9.47063107095691,9.45975417626915,9.4432247122663,9.39967118389759,..
Ethiopia,ETH,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,10.043364533739,10.0429441110388,10.0353452253518,10.0224601737402,10.0060079556293,..
Ethiopia,ETH,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,9.89964145157126,9.91131089188298,9.91659369041774,9.91489318701962,9.90501051856437,..
Faroe Islands,FRO,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,6.2992125984252,6.21334951010129,6.20559663621865,6.43967166794828,6.78328474246842,..
Faroe Islands,FRO,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,5.47425582463216,5.46342616299681,5.44103920348476,5.72327888989118,6.31435493640218,..
Fiji,FJI,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,8.39129809207802,8.25086573112354,8.11610443686382,8.02676941352322,7.9982121540818,..
Fiji,FJI,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,8.29330426875166,8.16670812608152,8.05399005856758,7.99073744210901,7.98497506944251,..
Finland,FIN,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,5.98318034174928,5.87437506453486,5.78134605458543,5.70750144796138,5.66656563164171,..
Finland,FIN,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,5.51069225984754,5.38682808474449,5.29960013352076,5.23557495222883,5.20791474280474,..
France,FRA,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,6.14186766288506,6.19727278855513,6.29937242013747,6.39171980729696,6.4057128365714,..
France,FRA,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,5.56816521209945,5.60635234428134,5.67351202214679,5.73036170962327,5.7273172397949,..
French Polynesia,PYF,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,7.1035158529985,7.13142582589372,7.23920752253762,7.40685942960208,7.49069462555314,..
French Polynesia,PYF,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,6.90946197199465,6.9000330475267,7.02902932624589,7.21962988110544,7.33606026126658,..
Gabon,GAB,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,8.39845102111457,8.22913830684914,8.11167397675326,8.03331116042022,7.98631164730032,..
Gabon,GAB,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,8.46268631887892,8.3387216062873,8.26080960465431,8.21339659666696,8.1855306235545,..
"Gambia, The",GMB,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,9.61377452586364,9.54742923414972,9.49464233208884,9.45468827738273,9.42479490195495,..
"Gambia, The",GMB,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,9.44442351633547,9.37189046114647,9.31371507120148,9.26959990875947,9.23670008279285,..
Georgia,GEO,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,6.39287301797354,6.29642087372447,6.21742936517001,6.181218342586,6.15732467241168,..
Georgia,GEO,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,5.35766973558467,5.2214711263045,5.12118274058384,5.08342485989775,5.06208545141989,..
Germany,DEU,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,5.9016262768723,5.87380227304899,5.75922975174333,5.56041423955798,5.35443379780873,..
Germany,DEU,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,5.22279596015572,5.19852702122152,5.10588710404939,4.94987468303757,4.79900321450519,..
Ghana,GHA,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,8.83720660775635,8.84923920621155,8.91508662439885,8.99694109201892,9.07137856838776,..
Ghana,GHA,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,8.69148299165555,8.70623042933323,8.77416077699833,8.85751678588695,8.9333591715237,..
Gibraltar,GIB,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,6.31712832108536,6.32528448515126,6.3396020714091,6.35887570802608,6.45599373204492,..
Gibraltar,GIB,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,5.70096607503932,5.73301024341888,5.79306992194885,5.86912227779101,6.00243201987012,..
Greece,GRC,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,5.58515891676557,5.66203702498344,5.57602932302207,5.49199343317358,5.52286238266563,..
Greece,GRC,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,4.81307010464493,4.84097904054708,4.75134726015542,4.6601889131636,4.68794877722436,..
Greenland,GRL,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,7.08433979155757,6.87871822606814,6.68855010913521,6.52070765268081,6.27717391304348,..
Greenland,GRL,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,7.65193422319557,7.40125681719537,7.170359744819,6.94368404160924,6.64967431322571,..
Grenada,GRD,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,8.08417053175649,8.03764336160001,7.90473755964553,7.65812547884566,7.43271996867925,..
Grenada,GRD,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,7.82155423309152,7.73902736561605,7.60160324096022,7.384234590395,7.18877498542874,..
Guam,GUM,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,7.82469858306723,7.68101879927228,7.52367495415326,7.3451248247681,7.16680289515145,..
Guam,GUM,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,7.1827759386761,7.02501630952978,6.92171646653635,6.82255338761715,6.73350428495727,..
